coinpair,length_in_days,balance,config_length,config_multiplier,no_of_orders,number_of_profit_order,number_of_loss_order,average_profit,average_loss,profit_amounts,loss_amounts,avarage_pnl_per_month
sol,681,22,15,13,19,5,14,36.5,-11.4,"""[26.12, 102.4, 7.72, 41.41, 4.88]""","""[-23.03, -16.59, -16.79, -14.23, -9.94, -10.12, -8.06, -6.29, -12.27, -8.74, -13.34, -3.64, -6.05, -11.14]""",1.0
sol,681,24,15,14,17,5,12,34.2,-12.2,"""[23.49, 101.14, 3.26, 38.66, 4.63]""","""[-24.61, -20.39, -16.59, -6.98, -9.27, -11.48, -13.19, -8.74, -13.34, -3.64, -6.29, -12.16]""",1.1
sol,681,71,15,15,13,5,8,31.8,-11.0,"""[19.63, 97.16, 1.67, 36.86, 3.53]""","""[-10.85, -8.95, -11.48, -14.91, -8.74, -5.01, -15.7, -12.16]""",3.1
sol,681,43,15,16,12,4,8,35.0,-12.1,"""[15.25, 89.63, 1.67, 33.41]""","""[-10.85, -9.99, -11.48, -17.61, -10.47, -5.01, -15.7, -15.52]""",1.9
sol,681,62,15,17,10,3,7,44.2,-10.0,"""[14.36, 84.96, 33.41]""","""[-12.76, -10.4, -11.48, -12.4, -0.19, -6.77, -15.98]""",2.8
sol,681,65,15,18,9,3,6,42.5,-10.3,"""[10.09, 84.96, 32.44]""","""[-14.46, -12.54, -11.48, -13.4, -2.63, -7.21]""",2.9
sol,681,49,15,19,9,3,6,41.3,-12.4,"""[8.33, 84.96, 30.61]""","""[-16.2, -12.54, -17.67, -16.77, -3.29, -8.18]""",2.2
sol,681,30,15,20,9,3,6,37.7,-13.8,"""[5.2, 80.32, 27.71]""","""[-18.06, -14.55, -17.67, -18.72, -5.06, -8.84]""",1.3
sol,681,15,15,21,9,3,6,34.3,-14.6,"""[1.44, 80.32, 21.04]""","""[-18.06, -15.45, -17.67, -18.72, -7.59, -10.16]""",0.7
sol,681,7,15,22,9,3,6,32.7,-15.1,"""[0.68, 77.32, 20.01]""","""[-18.06, -15.45, -17.67, -19.35, -9.45, -10.63]""",0.3
sol,681,-6,15,23,9,2,7,45.5,-14.0,"""[73.41, 17.62]""","""[-2.0, -18.63, -15.84, -18.11, -21.13, -11.53, -10.75]""",-0.3
sol,681,-29,15,24,9,2,7,41.4,-16.1,"""[65.1, 17.62]""","""[-4.09, -21.63, -16.1, -20.5, -21.13, -11.79, -17.18]""",-1.3
sol,681,187,16,6,63,21,42,20.5,-5.8,"""[49.39, 12.65, 9.48, 6.14, 3.36, 5.49, 5.79, 0.51, 3.55, 113.54, 6.37, 2.62, 9.45, 3.64, 6.36, 26.37, 2.02, 13.89, 147.5, 1.6, 0.16]""","""[-0.26, -2.62, -7.06, -12.29, -11.07, -8.29, -4.62, -7.4, -15.48, -8.82, -10.12, -7.06, -1.18, -4.35, -6.84, -5.11, -4.43, -6.82, -3.89, -7.93, -12.53, -4.12, -2.73, -0.62, -10.26, -4.45, -5.33, -5.33, -3.02, -3.88, -5.32, -5.61, -5.95, -4.47, -4.86, -0.35, -0.76, -4.8, -6.54, -8.79, -0.62, -6.79]""",8.2
sol,681,206,16,7,48,15,33,26.7,-5.9,"""[46.63, 6.49, 7.15, 3.74, 1.43, 3.13, 3.67, 107.8, 2.53, 9.19, 38.66, 1.25, 12.8, 142.26, 13.02]""","""[-5.83, -8.43, -7.31, -6.34, -7.69, -13.03, -10.87, -1.66, -6.75, -5.27, -7.93, -3.39, -1.01, -8.0, -4.57, -3.28, -10.26, -5.3, -5.33, -1.77, -8.04, -5.01, -1.57, -7.71, -5.79, -2.41, -1.03, -3.35, -6.72, -9.4, -8.79, -1.76, -8.01]""",9.1
sol,681,169,16,8,42,12,30,31.3,-6.9,"""[42.19, 3.27, 3.32, 0.56, 1.92, 105.58, 2.88, 7.74, 52.58, 11.37, 136.67, 7.56]""","""[-9.79, -10.94, -11.18, -9.46, -10.47, -15.45, -4.4, -3.45, -7.94, -2.62, -6.76, -7.0, -5.4, -1.01, -8.0, -4.57, -8.73, -7.74, -1.58, -7.1, -4.55, -8.31, -2.41, -4.07, -0.93, -8.22, -9.4, -10.05, -3.87, -10.53]""",7.5
sol,681,190,16,9,33,11,22,32.1,-7.4,"""[37.82, 1.65, 3.57, 105.58, 2.2, 0.15, 7.74, 51.27, 10.6, 128.08, 4.88]""","""[-12.28, -13.49, -10.59, -11.41, -17.73, -3.3, -5.77, -4.62, -4.75, -0.61, -9.21, -8.33, -2.12, -8.46, -5.92, -9.35, -5.64, -2.41, -5.08, -2.17, -9.4, -10.05]""",8.4
sol,681,180,16,10,28,8,20,42.3,-7.9,"""[33.92, 0.89, 3.57, 108.38, 7.74, 45.48, 9.95, 128.08]""","""[-16.31, -14.45, -11.65, -19.19, -6.05, -9.58, -2.65, -2.57, -9.81, -8.88, -7.14, -9.61, -7.7, -0.51, -2.18, -7.62, -2.41, -6.76, -2.49, -9.72]""",8.0
sol,681,18,16,11,24,5,19,40.8,-9.8,"""[32.28, 107.74, 11.86, 44.4, 7.78]""","""[-17.22, -20.42, -14.77, -22.81, -10.19, -11.11, -5.37, -3.84, -3.75, -9.93, -6.29, -9.13, -9.12, -7.5, -8.65, -2.41, -8.12, -4.37, -10.91]""",0.8
sol,681,21,16,12,21,5,16,38.1,-10.6,"""[27.27, 104.23, 9.04, 43.16, 7.04]""","""[-21.36, -15.61, -23.68, -12.91, -13.0, -8.52, -5.85, -5.76, -6.29, -9.13, -11.63, -7.5, -9.57, -2.69, -4.7, -10.91]""",1.0
sol,681,16,16,13,19,5,14,36.4,-11.8,"""[25.85, 102.4, 7.72, 40.64, 5.62]""","""[-23.03, -16.92, -16.79, -14.23, -12.71, -10.12, -8.06, -7.43, -12.27, -8.74, -13.34, -3.64, -6.05, -12.16]""",0.7
sol,681,37,16,14,16,5,11,33.6,-11.9,"""[23.49, 98.39, 3.26, 38.54, 4.37]""","""[-24.61, -19.96, -15.87, -3.87, -8.95, -11.48, -13.61, -8.74, -4.37, -7.22, -12.16]""",1.6
sol,681,67,16,15,13,5,8,31.6,-11.4,"""[19.63, 97.16, 1.67, 36.86, 2.87]""","""[-10.85, -8.95, -11.48, -15.09, -8.74, -4.5, -15.7, -15.52]""",3.0
sol,681,36,16,16,12,4,8,33.8,-12.3,"""[15.25, 84.96, 1.67, 33.41]""","""[-10.85, -9.99, -11.48, -17.72, -10.47, -6.41, -15.7, -15.98]""",1.6
sol,681,78,16,17,9,3,6,44.2,-9.1,"""[14.36, 84.96, 33.41]""","""[-12.76, -10.4, -11.48, -13.06, -0.19, -6.59]""",3.4
sol,681,59,16,18,9,3,6,42.1,-11.2,"""[10.09, 84.96, 31.13]""","""[-14.46, -12.54, -15.6, -14.67, -2.63, -7.21]""",2.6
sol,681,44,16,19,9,3,6,40.3,-12.8,"""[8.33, 84.96, 27.71]""","""[-18.64, -12.54, -17.67, -16.77, -3.29, -7.97]""",1.9
sol,681,22,16,20,9,3,6,35.5,-14.0,"""[5.2, 80.32, 21.04]""","""[-18.06, -14.55, -17.67, -18.72, -5.06, -10.16]""",1.0
sol,681,12,16,21,9,3,6,33.3,-14.6,"""[0.68, 78.06, 21.04]""","""[-18.06, -15.45, -17.67, -18.72, -7.59, -10.16]""",0.5
sol,681,2,16,22,9,2,7,46.7,-13.0,"""[73.41, 20.01]""","""[-0.28, -18.06, -15.45, -17.67, -19.35, -9.45, -10.63]""",0.1
sol,681,-15,16,23,9,2,7,41.4,-14.0,"""[65.1, 17.62]""","""[-2.0, -19.03, -15.84, -18.11, -20.5, -11.53, -11.05]""",-0.7
sol,681,-29,16,24,9,2,7,41.4,-16.0,"""[65.1, 17.62]""","""[-5.38, -23.63, -16.1, -20.5, -22.82, -11.79, -11.85]""",-1.3
sol,681,205,17,6,62,19,43,22.7,-5.2,"""[49.39, 12.65, 9.48, 5.96, 3.62, 3.58, 5.79, 3.55, 115.35, 4.71, 2.62, 9.45, 6.36, 26.37, 2.79, 13.89, 153.97, 1.6, 0.16]""","""[-1.11, -2.62, -7.06, -12.29, -3.71, -5.37, -7.4, -15.48, -8.82, -10.54, -7.06, -1.18, -4.35, -6.84, -5.31, -4.43, -6.82, -3.81, -7.93, -1.58, -13.0, -4.12, -2.73, -0.62, -10.26, -4.45, -3.65, -3.02, -3.88, -5.32, -5.61, -5.03, -4.47, -4.86, -0.35, -0.04, -0.76, -5.46, -4.4, -6.54, -8.79, -0.72, -3.76]""",9.1
sol,681,212,17,7,47,15,32,27.3,-6.2,"""[46.63, 6.49, 7.15, 2.11, 0.58, 3.13, 3.67, 109.27, 0.12, 9.19, 55.94, 1.25, 12.05, 142.26, 9.81]""","""[-5.83, -8.43, -7.31, -6.34, -7.69, -13.39, -10.87, -1.66, -6.75, -5.27, -7.93, -3.39, -1.01, -7.21, -4.57, -3.28, -10.26, -5.3, -5.33, -5.34, -5.56, -5.01, -1.57, -7.71, -5.79, -2.41, -3.35, -6.72, -9.4, -10.05, -3.31, -9.09]""",9.4
sol,681,203,17,8,39,12,27,32.8,-7.0,"""[42.19, 1.42, 3.91, 2.07, 1.92, 124.63, 1.46, 7.74, 52.58, 10.97, 136.67, 7.56]""","""[-10.94, -11.18, -9.46, -11.41, -15.01, -4.4, -3.87, -1.25, -6.76, -9.23, -9.03, -1.01, -8.0, -4.57, -8.73, -7.74, -4.0, -7.1, -4.55, -8.31, -2.41, -4.07, -0.93, -10.22, -10.05, -3.87, -11.26]""",9.0
sol,681,167,17,9,34,9,25,38.8,-7.3,"""[37.82, 3.57, 105.58, 0.15, 7.74, 51.27, 10.25, 128.08, 4.88]""","""[-12.43, -13.49, -10.59, -11.41, -17.73, -4.48, -8.19, -1.45, -5.49, -4.75, -0.61, -9.21, -8.33, -1.23, -8.46, -5.92, -9.35, -8.51, -5.66, -5.64, -2.41, -5.08, -1.55, -9.4, -10.05]""",7.4
sol,681,167,17,10,28,6,22,55.2,-7.4,"""[33.92, 108.38, 7.39, 44.4, 8.97, 128.08]""","""[-16.31, -14.27, -12.24, -20.9, -6.05, -9.58, -2.65, -2.48, -1.52, -10.14, -9.26, -1.95, -7.14, -9.61, -7.7, -0.51, -2.18, -7.62, -2.41, -6.76, -2.49, -9.72]""",7.4
sol,681,29,17,11,23,5,18,40.4,-9.6,"""[32.28, 107.74, 11.86, 43.16, 7.04]""","""[-17.22, -17.78, -14.77, -23.68, -10.19, -10.13, -5.37, -3.84, -3.54, -6.29, -9.13, -9.12, -7.5, -8.65, -2.41, -7.83, -4.37, -10.91]""",1.3
sol,681,41,17,12,20,5,15,37.8,-9.8,"""[27.27, 104.23, 9.04, 42.2, 6.15]""","""[-21.36, -15.61, -12.42, -12.65, -8.81, -5.85, -7.29, -6.29, -9.13, -11.63, -7.5, -10.45, -2.69, -4.7, -10.91]""",1.8
sol,681,31,17,13,18,5,13,35.6,-11.3,"""[25.05, 102.4, 6.76, 39.14, 4.88]""","""[-23.03, -16.92, -16.79, -14.38, -3.87, -8.06, -7.43, -12.27, -8.74, -13.34, -3.64, -6.05, -12.16]""",1.4
sol,681,34,17,14,16,5,11,33.2,-12.0,"""[23.11, 98.39, 3.26, 37.58, 3.68]""","""[-24.61, -19.96, -16.59, -3.87, -8.95, -11.48, -13.61, -8.74, -4.37, -7.52, -12.16]""",1.5
sol,681,60,17,15,12,4,8,38.4,-11.6,"""[19.63, 97.16, 1.67, 34.94]""","""[-10.85, -9.99, -11.48, -15.09, -9.54, -4.5, -15.7, -15.52]""",2.7
sol,681,36,17,16,12,4,8,33.5,-12.2,"""[14.86, 84.96, 0.88, 33.41]""","""[-10.85, -9.99, -11.48, -16.77, -10.47, -6.41, -15.84, -15.98]""",1.6
sol,681,71,17,17,9,3,6,42.8,-9.5,"""[11.87, 84.96, 31.48]""","""[-11.94, -11.84, -11.48, -13.06, -2.09, -6.59]""",3.1
sol,681,56,17,18,9,3,6,41.2,-11.2,"""[10.09, 84.96, 28.62]""","""[-14.46, -12.54, -15.6, -14.67, -2.63, -7.21]""",2.5
sol,681,41,17,19,9,3,6,39.7,-13.0,"""[8.33, 82.92, 27.71]""","""[-18.55, -12.54, -17.67, -16.77, -4.47, -7.88]""",1.8
sol,681,20,17,20,9,3,6,35.0,-14.0,"""[4.64, 80.32, 20.01]""","""[-16.08, -15.45, -17.67, -18.72, -6.01, -10.16]""",0.9
sol,681,6,17,21,9,3,6,32.1,-14.9,"""[0.68, 78.06, 17.62]""","""[-18.06, -15.45, -17.67, -18.72, -9.45, -10.16]""",0.3
sol,681,3,17,22,9,2,7,47.5,-13.0,"""[77.32, 17.62]""","""[-0.28, -18.06, -15.45, -17.67, -19.35, -9.77, -10.63]""",0.2
sol,681,-17,17,23,9,2,7,41.4,-14.3,"""[65.1, 17.62]""","""[-2.0, -19.13, -15.91, -19.1, -21.13, -11.53, -11.05]""",-0.8
sol,681,-31,17,24,9,2,7,41.0,-16.2,"""[65.1, 16.91]""","""[-5.38, -23.63, -16.71, -21.37, -21.51, -12.66, -11.85]""",-1.4
sol,681,206,18,6,61,20,41,21.6,-5.5,"""[49.39, 12.65, 9.48, 5.96, 3.44, 3.58, 7.13, 0.75, 3.55, 115.35, 3.95, 2.62, 9.45, 6.36, 26.37, 2.79, 13.55, 153.62, 1.71, 0.16]""","""[-2.07, -2.62, -7.06, -12.29, -3.71, -4.62, -7.4, -15.48, -8.82, -11.38, -7.06, -1.18, -4.35, -6.84, -5.31, -4.43, -3.81, -7.93, -12.53, -4.12, -2.73, -0.62, -10.26, -4.45, -3.65, -3.02, -3.88, -5.32, -5.61, -4.78, -6.81, -5.79, -0.35, -0.04, -0.76, -5.46, -4.4, -9.4, -8.79, -0.72, -5.3]""",9.1
sol,681,231,18,7,46,16,30,25.7,-6.0,"""[45.64, 6.49, 7.15, 2.11, 0.67, 3.13, 3.67, 109.9, 1.06, 0.12, 9.45, 55.94, 1.25, 12.05, 142.26, 9.81]""","""[-5.83, -8.43, -7.31, -6.68, -7.69, -14.22, -10.87, -1.66, -6.75, -5.27, -7.93, -3.39, -1.01, -8.0, -4.57, -5.3, -5.33, -1.77, -5.56, -5.01, -1.57, -7.71, -5.88, -2.41, -1.89, -6.72, -9.4, -10.05, -3.31, -8.01]""",10.2
sol,681,198,18,8,40,12,28,32.9,-7.0,"""[42.19, 2.0, 4.14, 2.07, 1.92, 124.63, 1.46, 8.82, 52.58, 10.97, 136.67, 7.56]""","""[-10.94, -11.18, -10.59, -11.41, -15.01, -4.4, -3.87, -7.94, -2.62, -6.76, -9.23, -5.62, -1.01, -8.46, -4.57, -9.35, -6.31, -4.81, -7.1, -4.55, -8.31, -2.41, -4.07, -0.93, -10.22, -10.05, -3.87, -11.26]""",8.7
sol,681,169,18,9,34,9,25,38.7,-7.2,"""[37.82, 3.57, 104.32, 0.15, 7.74, 51.27, 10.6, 128.08, 4.88]""","""[-12.28, -13.49, -10.59, -11.41, -17.73, -3.3, -5.17, -1.45, -5.49, -4.75, -0.61, -9.21, -8.33, -2.12, -8.72, -5.92, -9.62, -8.51, -7.14, -4.86, -2.41, -5.08, -1.55, -9.4, -10.05]""",7.4
sol,681,160,18,10,28,7,21,46.9,-8.0,"""[33.92, 0.74, 108.38, 6.59, 43.16, 9.25, 126.24]""","""[-15.55, -15.48, -13.03, -20.9, -6.05, -9.58, -2.65, -1.52, -10.14, -9.93, -6.29, -7.14, -9.61, -7.7, -0.51, -2.62, -7.62, -2.41, -6.76, -2.49, -9.72]""",7.1
sol,681,24,18,11,23,5,18,39.7,-9.6,"""[32.28, 107.29, 9.04, 42.81, 7.04]""","""[-17.22, -20.42, -14.77, -22.81, -10.19, -10.13, -5.55, -3.34, -3.54, -6.29, -9.13, -8.35, -7.5, -8.88, -2.41, -7.83, -4.37, -10.91]""",1.1
sol,681,38,18,12,20,5,15,37.2,-9.8,"""[27.27, 104.23, 7.72, 40.4, 6.15]""","""[-21.36, -15.61, -12.91, -11.56, -8.81, -5.85, -7.29, -6.29, -10.09, -11.63, -7.5, -10.45, -2.69, -4.7, -10.91]""",1.7
sol,681,59,18,13,16,5,11,35.3,-10.7,"""[25.05, 102.4, 6.76, 37.58, 4.88]""","""[-23.03, -16.79, -14.23, -3.87, -8.06, -7.43, -13.19, -8.74, -3.64, -6.05, -12.16]""",2.6
sol,681,25,18,14,16,5,11,32.1,-12.2,"""[21.63, 98.39, 1.67, 35.17, 3.68]""","""[-25.91, -20.39, -16.59, -3.87, -8.95, -11.48, -14.91, -8.74, -4.37, -7.22, -12.16]""",1.1
sol,681,64,18,15,12,4,8,38.4,-11.1,"""[19.63, 97.16, 1.67, 34.94]""","""[-5.34, -9.99, -11.48, -16.06, -8.74, -5.91, -15.7, -15.52]""",2.8
sol,681,34,18,16,12,4,8,33.2,-12.3,"""[14.36, 84.96, 0.88, 32.55]""","""[-10.85, -9.99, -11.48, -16.77, -11.09, -6.41, -15.7, -15.98]""",1.5
sol,681,64,18,17,9,3,6,42.0,-10.3,"""[11.87, 84.96, 29.3]""","""[-12.76, -11.84, -15.6, -13.06, -2.09, -6.59]""",2.8
sol,681,55,18,18,9,3,6,41.2,-11.3,"""[10.09, 84.96, 28.62]""","""[-14.46, -12.54, -15.6, -14.67, -3.29, -7.45]""",2.4
sol,681,42,18,19,9,3,6,39.2,-12.5,"""[7.99, 82.92, 26.62]""","""[-13.66, -12.54, -17.67, -17.19, -6.01, -7.88]""",1.9
sol,681,17,18,20,9,3,6,35.0,-14.6,"""[4.64, 80.32, 20.01]""","""[-16.08, -15.45, -17.67, -18.72, -9.45, -10.16]""",0.8
sol,681,5,18,21,9,3,6,32.1,-15.2,"""[0.68, 78.06, 17.62]""","""[-18.06, -15.45, -18.67, -19.35, -9.45, -10.16]""",0.2
sol,681,-15,18,22,9,2,7,41.4,-14.0,"""[65.1, 17.62]""","""[-0.28, -18.06, -15.84, -20.78, -20.5, -11.53, -11.05]""",-0.7
sol,681,-21,18,23,9,2,7,41.4,-14.9,"""[65.1, 17.62]""","""[-2.96, -19.13, -15.91, -21.2, -20.88, -12.66, -11.52]""",-0.9
sol,681,-36,18,24,9,2,7,41.0,-16.9,"""[65.1, 16.91]""","""[-5.38, -23.63, -16.71, -22.57, -22.82, -14.08, -13.11]""",-1.6
sol,681,181,19,6,63,19,44,22.3,-5.5,"""[46.63, 9.25, 9.48, 5.96, 3.62, 3.58, 7.23, 0.75, 3.55, 119.3, 3.95, 2.62, 9.45, 6.36, 26.37, 2.79, 13.89, 147.5, 1.71]""","""[-1.11, -2.62, -7.06, -12.29, -3.86, -4.62, -7.4, -15.48, -8.82, -11.38, -7.06, -1.18, -4.35, -6.84, -5.31, -4.43, -8.66, -3.81, -7.93, -13.0, -4.12, -2.73, -2.29, -10.26, -4.45, -3.65, -5.98, -5.56, -3.88, -5.32, -5.61, -4.78, -6.23, -4.86, -0.35, -0.04, -0.76, -5.46, -4.4, -9.4, -8.79, -0.72, -0.38, -5.3]""",8.0
sol,681,225,19,7,47,15,32,27.3,-5.7,"""[45.64, 5.91, 7.15, 2.11, 0.67, 3.13, 3.67, 109.9, 0.84, 9.19, 55.94, 1.25, 12.05, 142.26, 9.81]""","""[-5.83, -8.43, -6.48, -6.14, -7.69, -14.22, -10.87, -2.99, -6.75, -6.09, -5.35, -7.93, -3.39, -1.01, -5.08, -4.57, -5.3, -5.33, -0.97, -1.77, -5.56, -5.01, -1.57, -6.98, -5.88, -2.41, -3.35, -6.27, -9.4, -10.05, -3.31, -8.01]""",9.9
sol,681,199,19,8,40,12,28,32.8,-6.9,"""[41.64, 2.0, 4.14, 2.07, 1.92, 124.63, 1.46, 7.74, 52.58, 10.97, 136.67, 7.56]""","""[-10.94, -13.49, -10.59, -11.41, -15.01, -4.4, -3.87, -7.94, -2.62, -6.76, -8.94, -4.91, -1.01, -8.0, -4.57, -6.7, -6.31, -4.81, -7.1, -4.55, -7.75, -2.41, -4.07, -0.93, -9.44, -10.05, -3.87, -11.64]""",8.8
sol,681,163,19,9,34,9,25,38.7,-7.4,"""[37.82, 3.57, 104.32, 0.15, 7.74, 51.27, 10.25, 128.08, 4.88]""","""[-12.43, -13.49, -10.59, -12.45, -17.73, -2.86, -8.19, -1.45, -5.49, -4.75, -0.61, -9.21, -8.33, -2.12, -8.72, -5.92, -10.24, -8.51, -7.14, -5.27, -2.41, -5.08, -1.55, -10.22, -10.05]""",7.2
sol,681,33,19,10,27,6,21,33.8,-8.1,"""[33.92, 0.89, 108.38, 7.39, 43.16, 8.97]""","""[-16.31, -16.28, -13.03, -20.9, -6.05, -9.58, -2.65, -1.52, -10.14, -9.93, -1.95, -9.13, -9.61, -7.7, -2.27, -2.18, -7.62, -2.41, -6.76, -2.49, -10.91]""",1.5
sol,681,20,19,11,23,5,18,39.1,-9.7,"""[32.28, 104.23, 9.04, 42.81, 7.04]""","""[-17.22, -20.42, -14.77, -22.81, -10.19, -11.11, -5.55, -3.34, -3.74, -6.29, -9.13, -8.35, -7.5, -8.49, -2.69, -8.12, -4.37, -10.91]""",0.9
sol,681,6,19,12,21,5,16,37.0,-11.2,"""[27.27, 104.23, 7.72, 39.67, 6.15]""","""[-21.36, -15.61, -24.22, -14.8, -14.23, -9.94, -5.85, -7.29, -6.29, -9.13, -11.63, -7.5, -10.6, -3.64, -4.7, -12.16]""",0.3
sol,681,52,19,13,16,5,11,34.5,-10.9,"""[25.05, 102.13, 2.94, 37.58, 4.68]""","""[-23.03, -17.25, -14.93, -3.87, -8.95, -7.43, -13.19, -8.74, -3.64, -6.29, -12.16]""",2.3
sol,681,19,19,14,16,5,11,32.1,-12.9,"""[21.63, 98.39, 1.67, 35.17, 3.58]""","""[-25.91, -20.88, -16.59, -6.08, -9.27, -11.48, -14.91, -8.74, -4.5, -7.52, -15.52]""",0.8
sol,681,52,19,15,12,4,8,36.8,-11.8,"""[19.63, 91.63, 0.88, 34.94]""","""[-10.85, -9.99, -11.48, -16.06, -9.85, -5.01, -15.7, -15.52]""",2.3
sol,681,47,19,16,11,3,8,44.1,-10.6,"""[14.86, 84.96, 32.55]""","""[-11.94, -9.99, -11.48, -16.77, -11.09, -1.03, -6.59, -15.98]""",2.1
sol,681,61,19,17,9,3,6,42.0,-10.8,"""[11.87, 84.96, 29.3]""","""[-14.46, -11.84, -15.6, -13.4, -2.09, -7.21]""",2.7
sol,681,51,19,18,9,3,6,41.2,-12.0,"""[10.09, 84.96, 28.45]""","""[-14.97, -12.54, -17.67, -14.67, -4.85, -7.3]""",2.3
sol,681,36,19,19,9,3,6,39.3,-13.6,"""[8.26, 82.92, 26.62]""","""[-16.08, -12.54, -17.67, -18.72, -7.9, -8.84]""",1.6
sol,681,15,19,20,9,3,6,35.0,-14.9,"""[4.64, 80.32, 20.01]""","""[-18.06, -15.45, -17.67, -18.72, -9.45, -10.16]""",0.7
sol,681,4,19,21,9,3,6,32.1,-15.3,"""[0.68, 78.06, 17.62]""","""[-18.06, -15.45, -18.67, -19.35, -9.72, -10.63]""",0.2
sol,681,-16,19,22,9,2,7,41.4,-14.2,"""[65.1, 17.62]""","""[-0.28, -18.2, -15.91, -21.2, -20.5, -12.66, -10.75]""",-0.7
sol,681,-30,19,23,9,2,7,41.4,-16.2,"""[65.1, 17.62]""","""[-2.0, -21.44, -16.71, -21.37, -22.82, -13.53, -15.66]""",-1.4
sol,681,-45,19,24,9,2,7,41.0,-18.3,"""[65.1, 16.91]""","""[-5.38, -23.63, -16.9, -26.07, -23.11, -15.68, -17.18]""",-2.0
sol,681,191,20,6,62,20,42,21.3,-5.6,"""[49.39, 9.25, 9.48, 4.88, 2.9, 3.58, 7.23, 0.75, 3.55, 119.3, 3.95, 2.62, 9.45, 6.36, 26.86, 2.79, 13.89, 147.5, 1.71, 0.16]""","""[-1.11, -2.87, -7.06, -13.17, -3.86, -4.62, -7.4, -15.48, -8.82, -11.38, -7.06, -1.18, -4.35, -6.84, -5.31, -4.43, -3.81, -6.54, -13.13, -5.68, -2.73, -3.28, -10.26, -4.45, -3.65, -5.85, -3.02, -3.88, -5.32, -5.61, -4.25, -6.23, -4.86, -0.35, -0.04, -0.76, -5.46, -4.79, -9.4, -8.79, -0.62, -6.79]""",8.4
sol,681,192,20,7,48,15,33,26.3,-6.1,"""[45.64, 5.91, 7.15, 1.7, 0.58, 3.13, 5.79, 109.9, 0.84, 9.19, 38.66, 1.25, 12.05, 142.26, 9.81]""","""[-6.98, -8.43, -6.48, -6.14, -7.86, -18.68, -14.22, -9.25, -2.99, -6.75, -5.27, -7.93, -3.39, -1.01, -5.08, -4.57, -5.83, -5.33, -0.97, -1.77, -8.04, -5.01, -1.57, -6.98, -5.79, -2.41, -1.03, -3.35, -6.68, -9.4, -10.05, -3.31, -9.09]""",8.5
sol,681,198,20,8,40,12,28,32.7,-6.9,"""[42.19, 3.0, 4.14, 2.07, 1.92, 124.63, 1.46, 7.74, 52.58, 10.27, 135.04, 7.56]""","""[-11.62, -13.49, -10.59, -11.41, -15.01, -4.4, -3.87, -7.12, -2.62, -6.76, -8.94, -4.91, -1.01, -8.0, -4.57, -9.35, -6.03, -2.4, -7.1, -4.55, -7.71, -2.41, -4.07, -0.93, -9.44, -10.05, -3.87, -11.64]""",8.7
sol,681,161,20,9,34,9,25,38.6,-7.4,"""[37.82, 3.57, 104.32, 0.15, 7.74, 50.89, 9.95, 128.08, 4.88]""","""[-14.54, -13.49, -10.59, -12.45, -17.73, -2.86, -8.19, -1.45, -5.49, -3.33, -0.61, -9.21, -8.72, -2.12, -8.46, -5.92, -10.24, -8.51, -7.14, -5.27, -2.41, -5.08, -1.55, -10.54, -10.05]""",7.1
sol,681,37,20,10,26,5,21,40.3,-7.8,"""[33.92, 108.02, 7.23, 43.16, 9.25]""","""[-16.31, -16.28, -13.03, -20.9, -4.48, -9.58, -2.65, -2.48, -1.52, -10.14, -1.95, -7.14, -9.61, -7.7, -7.5, -2.18, -8.13, -2.41, -6.76, -2.49, -10.91]""",1.6
sol,681,36,20,11,22,5,17,39.0,-9.3,"""[32.28, 104.23, 10.36, 42.2, 6.15]""","""[-20.42, -14.77, -22.81, -9.16, -10.13, -5.87, -3.84, -3.74, -6.29, -9.13, -9.12, -7.5, -9.77, -2.69, -8.12, -4.37, -10.91]""",1.6
sol,681,28,20,12,20,5,15,36.7,-10.3,"""[27.27, 104.23, 7.72, 39.38, 4.88]""","""[-21.61, -15.94, -14.8, -12.65, -9.94, -5.85, -7.29, -6.29, -9.13, -11.63, -8.74, -10.6, -3.64, -4.7, -12.16]""",1.3
sol,681,54,20,13,16,5,11,34.3,-10.6,"""[25.05, 102.13, 2.94, 37.58, 3.99]""","""[-23.03, -17.25, -14.93, -3.87, -8.95, -7.43, -10.89, -8.74, -3.64, -6.05, -12.16]""",2.4
sol,681,35,20,14,14,4,10,39.2,-12.1,"""[21.63, 98.39, 1.67, 35.17]""","""[-25.91, -21.62, -0.77, -9.42, -11.48, -14.91, -8.74, -5.01, -7.52, -15.52]""",1.6
sol,681,43,20,15,12,3,9,46.8,-10.8,"""[15.25, 92.31, 32.78]""","""[-10.85, -9.99, -11.48, -16.06, -9.85, -1.03, -6.41, -15.7, -15.52]""",1.9
sol,681,60,20,16,10,3,7,43.8,-10.1,"""[14.86, 84.96, 31.48]""","""[-11.94, -9.99, -11.48, -12.4, -2.09, -6.77, -15.98]""",2.7
sol,681,60,20,17,9,3,6,41.9,-10.9,"""[11.87, 84.96, 28.96]""","""[-14.46, -11.84, -15.6, -13.4, -2.9, -7.21]""",2.7
sol,681,45,20,18,9,3,6,40.5,-12.6,"""[8.85, 84.96, 27.71]""","""[-14.97, -12.54, -17.67, -16.77, -4.85, -8.84]""",2.0
sol,681,29,20,19,9,3,6,37.0,-13.6,"""[7.99, 82.92, 20.01]""","""[-16.08, -12.54, -17.67, -17.19, -7.9, -10.16]""",1.3
